1.5233498324468907E-4	-7.349893934269991E-4	-6.729486272942478E-4	4.060011682602146E-4	-9.995388446521352E-4	-9.868724444307806E-4	-6.230823623451287E-4	-9.996310757217082E-4	-8.521228517846712E-4	-8.536292925876964E-4	0.0020632397700372	-8.053616995111753E-4	-9.590186614197436E-4	-9.996925631014235E-4	-9.954499339010668E-4	-9.219417714514096E-4	-7.980754450149108E-4	-0.001	-0.001	-0.001	4.073538906139516E-5	-9.219110277615519E-4	-5.930150336643404E-4	-9.956651397300704E-4	-0.001	-9.952962154517785E-4	-9.992314077535585E-4	-9.859193900451932E-4	-1.0581978049005447E-4	-8.581793586866296E-4	0.001098441294924217	9.446921019460755E-4
-9.606473895177351E-4	-9.674792648801271E-4	-6.961202006705826E-4	4.375677515314996E-4	-9.988907656238184E-4	-9.823782993420224E-4	-9.759245720624197E-4	-9.996722716615826E-4	-9.745632389643785E-4	0.035066654902059645	-4.133158544886178E-4	-9.722187208510853E-4	-9.828320770413695E-4	-9.991176544734918E-4	-9.851765951546627E-4	1.5158696145410534E-4	-4.3350896210956214E-4	-0.001	-0.001	-9.974790127814052E-4	-8.997907580608566E-4	-0.001	-9.693700052940732E-4	-9.853026445155923E-4	-9.943781985025336E-4	-9.974285930370334E-4	-9.992437038344217E-4	3.9425719111604103E-4	-9.242695439534122E-4	-7.57985227014899E-4	-3.2371996873975853E-4	-5.537852623087201E-4
-9.768203980497162E-4	-9.86371992646471E-4	-8.382623291503477E-4	-8.804651906322437E-4	-9.977619694668692E-4	-9.931660139077612E-4	-9.936455918791464E-4	-9.998801055071537E-4	-9.77899448485333E-4	-1.4926864359363762E-4	-0.001	-9.996403165214612E-4	-9.9676284869315E-4	-9.98481336423947E-4	-9.808168811445929E-4	-0.001	-9.253057309567581E-4	-0.001	-0.001	-0.001	-7.873471345216209E-4	-0.001	-9.805770921589001E-4	-9.976820398049716E-4	0.005045599872112541	-9.990008792262809E-4	-0.001	-8.580049556390376E-4	-9.697066581408361E-4	-7.315961953480938E-4	-3.7207257613300294E-4	-4.931260490768125E-4
-6.447704816085866E-4	-9.649215744984683E-4	-9.873321510007601E-4	-5.082571343022319E-4	6.218301586935994E-4	-9.958541585093398E-4	-9.718082778635097E-4	-9.997005781145635E-4	-9.893590068406385E-4	-7.01821867010618E-4	-5.730474238201627E-4	-9.852361978027041E-4	-9.908791487205472E-4	-9.99170831701868E-4	-9.924683879586338E-4	-9.383421240527902E-5	6.85583987838865E-4	-9.383190916000645E-4	-0.001	-9.991017343436903E-4	-9.269871248589263E-4	-9.592325586751734E-4	-9.749867563396827E-4	-9.937121404058318E-4	-9.705645254163116E-4	-9.98088306423751E-4	-9.899348181587858E-4	0.004776032429693438	-9.266646705207638E-4	-7.958633714904301E-4	-7.388350185411244E-4	0.0031375267752262936
-7.696091828368407E-4	-9.829995776292578E-4	-9.854033640587345E-4	-6.818119704837388E-4	-9.999689433277845E-4	-9.989937638202192E-4	-9.932544907948024E-4	-9.99931675321126E-4	-9.854716887376083E-4	-9.689743844567567E-4	-9.529429302591369E-4	-9.390543864443837E-4	-9.995589952545405E-4	-9.999440979900122E-4	-9.799249670799275E-4	-0.001	-3.972769509801486E-4	-9.449116748242193E-4	-9.14699744093021E-4	-9.998012372978212E-4	-9.917078685184725E-4	-9.904966583020695E-4	-9.937886655569082E-4	-9.99378866555691E-4	-9.911550597530374E-4	-0.001	-0.001	-9.376816815324605E-4	-9.545951452209993E-4	-9.868692389873041E-4	4.2949514273646545E-4	1.5548212377947276E-4
-9.903492647058824E-4	-9.926470588235295E-4	-9.066176470588236E-4	-8.0E-4	-9.998161764705883E-4	-9.96231617647059E-4	-9.955882352941177E-4	-0.001	-9.979779411764707E-4	8.762867647058824E-4	-8.03125E-4	-9.99264705882353E-4	-9.97610294117647E-4	-9.999080882352942E-4	-9.96875E-4	-0.001	-7.641544117647058E-4	-0.001	-0.001	-0.001	-9.735294117647059E-4	-0.001	-9.974264705882353E-4	-0.001	-9.970588235294119E-4	-0.001	-0.001	-9.634191176470588E-4	-9.918198529411766E-4	-9.479779411764707E-4	-9.376838235294118E-4	-0.001
-9.016317016317017E-4	-9.525407925407925E-4	-9.572027972027973E-4	-4.7160839160839164E-4	0.0025015384615384617	-9.933799533799535E-4	-9.568298368298368E-4	-9.9990675990676E-4	-9.82937062937063E-4	-7.065734265734266E-4	-5.0004662004662E-4	-9.978554778554778E-4	-9.95058275058275E-4	-9.986013986013986E-4	-9.984149184149185E-4	-0.001	4.636829836829836E-4	-0.001	-0.001	-0.001	-9.178554778554778E-4	-0.001	-9.504895104895105E-4	-9.955244755244755E-4	-9.806993006993008E-4	-0.001	-0.001	0.01342191142191142	-5.818181818181818E-4	-6.813986013986014E-4	-6.227505827505827E-4	0.006466013986013986
-9.00263654208845E-4	-9.750490743235441E-4	-9.599755590623917E-4	-8.588150956468189E-4	-9.122291289788692E-4	-9.979552365189947E-4	-9.839594318925369E-4	-9.99720949924945E-4	-9.925907393864748E-4	-7.238125938185598E-4	-6.925974750779416E-4	-9.893383626496286E-4	-9.956699126284594E-4	-9.993649205188406E-4	-9.504830453023363E-4	-9.570262884415534E-4	-4.9863842808206E-4	-1.2326796505138368E-4	-0.001	-9.985614487510103E-4	-9.225924714214233E-4	-9.820638158654401E-4	-9.750971864054502E-4	-9.987442746622532E-4	-3.746968938839922E-4	-9.99504445556368E-4	-9.994178438089373E-4	-5.202022631923329E-4	-9.658885339286402E-4	-7.715542126938917E-4	-7.303077248758708E-4	6.741464916669873E-4
-9.988401634817188E-4	-9.933171324422844E-4	-9.487462719540484E-4	-9.190875952722854E-4	-9.998895393792113E-4	-9.992267756544792E-4	-9.944217386501713E-4	-0.001	-9.992267756544792E-4	-5.172318568430355E-4	-9.146691704407379E-4	-9.956368054788469E-4	-0.001	-9.999447696896057E-4	-9.99502927206451E-4	-0.001	-3.561802717331272E-4	-0.001	-0.001	-0.001	-9.792886336021209E-4	-0.001	-9.98232630067381E-4	-0.001	-0.001	-0.001	-0.001	-9.36650833977687E-4	-9.953606539268751E-4	-9.643764497956479E-4	-9.869104164365403E-4	-0.001
-4.634951852607752E-4	-9.986826725049633E-4	-9.97309683284784E-4	-8.336271035493626E-4	-9.999628921832384E-4	-9.976250997272575E-4	-9.666771805480824E-4	-0.001	-9.721876913371802E-4	-9.912425552442623E-4	-9.577713045252983E-4	-9.99628921832384E-4	-9.998330148245729E-4	-9.999814460916192E-4	-9.988125498636288E-4	-0.001	-9.91817726404067E-4	-0.001	-7.86370298903464E-4	-0.001	-9.795164851475963E-4	-9.591814015622391E-4	-9.4181494331781E-4	-0.001	-0.001	-0.001	-0.001	-9.983858099708704E-4	-9.714084271851866E-4	-9.953058611796575E-4	-7.576117409132234E-4	9.164517505612557E-4
