-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-5.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-4.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-8.400000000000000355e+00	-8.400000000000000355e+00	-9.400000000000000355e+00	-6.400000000000000355e+00	-1.040000000000000036e+01	-8.400000000000000355e+00	-9.400000000000000355e+00	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-7.400000000000000355e+00	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-7.400000000000000355e+00	-9.400000000000000355e+00	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-1.040000000000000036e+01	-6.400000000000000355e+00	-7.400000000000000355e+00	-1.040000000000000036e+01	-8.400000000000000355e+00	-7.400000000000000355e+00	-9.400000000000000355e+00	-9.400000000000000355e+00	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-3.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-3.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-7.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-8.400000000000000355e+00	-3.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-4.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-7.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-1.040000000000000036e+01	-7.400000000000000355e+00	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
-7.400000000000000355e+00	-1.040000000000000036e+01	-9.400000000000000355e+00	-7.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-3.400000000000000355e+00	-1.040000000000000036e+01	-8.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-9.400000000000000355e+00	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01	-1.040000000000000036e+01
