-2.244463099999999627e+06	-2.253466099999999627e+06	-2.268538099999999627e+06	-2.242468099999999627e+06	-2.290054099999999627e+06	-2.288966099999999627e+06	-2.277279099999999627e+06	-2.290041099999999627e+06	-2.285793099999999627e+06	-2.285241099999999627e+06	-2.036588099999999627e+06	-2.283857099999999627e+06	-2.288655099999999627e+06	-2.290052099999999627e+06	-2.289577099999999627e+06	-2.287489099999999627e+06	-2.281189099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290042099999999627e+06	-2.290054099999999627e+06	-2.290073099999999627e+06	-2.290060099999999627e+06	-2.257033099999999627e+06	-2.287466099999999627e+06	-2.275838099999999627e+06	-2.289921099999999627e+06	-2.290064099999999627e+06	-2.289899099999999627e+06	-2.290048099999999627e+06	-2.289611099999999627e+06	-2.258806099999999627e+06	-2.282903099999999627e+06	-2.251381099999999627e+06	-2.225073099999999627e+06	-2.195347099999999627e+06
-2.286423099999999627e+06	-2.286417099999999627e+06	-2.279500099999999627e+06	-2.274250099999999627e+06	-2.290042099999999627e+06	-2.289426099999999627e+06	-2.289675099999999627e+06	-2.290049099999999627e+06	-2.289655099999999627e+06	-2.283277099999999627e+06	-2.245073099999999627e+06	-1.860645099999999627e+06	-2.289802099999999627e+06	-2.290015099999999627e+06	-2.289299099999999627e+06	-2.290073099999999627e+06	-1.840410099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290069099999999627e+06	-2.290058099999999627e+06	-2.289755099999999627e+06	-2.290071099999999627e+06	-2.288537099999999627e+06	-2.290073099999999627e+06	-2.288845099999999627e+06	-2.289938099999999627e+06	-2.290021099999999627e+06	-2.289971099999999627e+06	-2.289932099999999627e+06	-2.287683099999999627e+06	-2.287504099999999627e+06	-2.287276099999999627e+06	-2.285167099999999627e+06	-2.265073099999999627e+06	-2.197040099999999627e+06
-2.288513099999999627e+06	-2.288455099999999627e+06	-2.263642099999999627e+06	-2.230684099999999627e+06	-2.290018099999999627e+06	-2.288693099999999627e+06	-2.289153099999999627e+06	-2.290049099999999627e+06	-2.289207099999999627e+06	-8.342930999999996275e+05	-2.266724099999999627e+06	-2.288991099999999627e+06	-2.289284099999999627e+06	-2.290026099999999627e+06	-2.288804099999999627e+06	-2.245520099999999627e+06	-2.268034099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290056099999999627e+06	-2.290061099999999627e+06	-2.289966099999999627e+06	-2.289987099999999627e+06	-2.286136099999999627e+06	-2.290073099999999627e+06	-2.288833099999999627e+06	-2.289448099999999627e+06	-2.289833099999999627e+06	-2.289962099999999627e+06	-2.289990099999999627e+06	-2.226438099999999627e+06	-2.287051099999999627e+06	-2.280525099999999627e+06	-2.289113099999999627e+06	-2.266073099999999627e+06	-2.270757099999999627e+06
-2.289613099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.289943099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.288994099999999627e+06	-2.290073099999999627e+06	-2.290066099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290063099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290070099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06
-2.290043099999999627e+06	-2.290071099999999627e+06	-2.290028099999999627e+06	-2.290033099999999627e+06	-2.290062099999999627e+06	-2.290041099999999627e+06	-2.290071099999999627e+06	-2.290073099999999627e+06	-2.290072099999999627e+06	-2.289077099999999627e+06	-2.290073099999999627e+06	-2.290060099999999627e+06	-2.290072099999999627e+06	-2.290071099999999627e+06	-2.290069099999999627e+06	-2.290073099999999627e+06	-2.290020099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290067099999999627e+06	-2.290058099999999627e+06	-2.290073099999999627e+06	-2.290061099999999627e+06	-2.290073099999999627e+06	-2.289688099999999627e+06	-2.290072099999999627e+06	-2.290073099999999627e+06	-2.283926099999999627e+06	-2.290068099999999627e+06	-2.289972099999999627e+06	-2.290061099999999627e+06	-2.290022099999999627e+06	-2.289962099999999627e+06
-2.289523099999999627e+06	-2.289671099999999627e+06	-2.283443099999999627e+06	-2.286351099999999627e+06	-2.290004099999999627e+06	-2.289655099999999627e+06	-2.289918099999999627e+06	-2.290068099999999627e+06	-2.289644099999999627e+06	-2.268463099999999627e+06	-2.290073099999999627e+06	-2.290065099999999627e+06	-2.289990099999999627e+06	-2.290039099999999627e+06	-2.289041099999999627e+06	-2.290073099999999627e+06	-2.288253099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290058099999999627e+06	-2.290039099999999627e+06	-2.285192099999999627e+06	-2.290073099999999627e+06	-2.289558099999999627e+06	-2.290011099999999627e+06	-2.128678099999999627e+06	-2.290047099999999627e+06	-2.290064099999999627e+06	-2.286780099999999627e+06	-2.289331099999999627e+06	-2.283236099999999627e+06	-2.290061099999999627e+06	-2.266073099999999627e+06	-2.276232099999999627e+06
-2.290063099999999627e+06	-2.290067099999999627e+06	-2.290070099999999627e+06	-2.287284099999999627e+06	-2.290058099999999627e+06	-2.290062099999999627e+06	-2.290072099999999627e+06	-2.290069099999999627e+06	-2.290072099999999627e+06	-2.289991099999999627e+06	-2.290073099999999627e+06	-2.290045099999999627e+06	-2.290072099999999627e+06	-2.290071099999999627e+06	-2.290067099999999627e+06	-2.290073099999999627e+06	-2.290054099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290071099999999627e+06	-2.290040099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290069099999999627e+06	-2.290073099999999627e+06	-2.290043099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290065099999999627e+06	-2.289990099999999627e+06	-2.290073099999999627e+06	-2.286798099999999627e+06	-2.258908099999999627e+06
-2.274103099999999627e+06	-2.288469099999999627e+06	-2.287675099999999627e+06	-2.267406099999999627e+06	-2.216788099999999627e+06	-2.289865099999999627e+06	-2.288732099999999627e+06	-2.290034099999999627e+06	-2.289661099999999627e+06	-2.276931099999999627e+06	-2.271474099999999627e+06	-2.289444099999999627e+06	-2.289681099999999627e+06	-2.290022099999999627e+06	-2.289358099999999627e+06	-2.254453099999999627e+06	-2.220798099999999627e+06	-2.285558099999999627e+06	-2.290073099999999627e+06	-2.290054099999999627e+06	-2.289994099999999627e+06	-2.290031099999999627e+06	-2.275326099999999627e+06	-2.286655099999999627e+06	-2.288256099999999627e+06	-2.288941099999999627e+06	-2.289780099999999627e+06	-2.288708099999999627e+06	-2.289988099999999627e+06	-2.285085099999999627e+06	-2.040606099999999627e+06	-2.286921099999999627e+06	-2.281157099999999627e+06	-2.289864099999999627e+06	-2.274018099999999627e+06	-2.100947099999999627e+06
-2.288683099999999627e+06	-2.286746099999999627e+06	-2.288264099999999627e+06	-2.286010099999999627e+06	-2.290060099999999627e+06	-2.285379099999999627e+06	-2.289376099999999627e+06	-2.289556099999999627e+06	-2.289976099999999627e+06	-2.270701099999999627e+06	-2.276025099999999627e+06	-2.276045099999999627e+06	-2.289883099999999627e+06	-2.290063099999999627e+06	-2.289931099999999627e+06	-2.290073099999999627e+06	-2.288600099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.289366099999999627e+06	-2.289258099999999627e+06	-2.290066099999999627e+06	-2.290052099999999627e+06	-2.289145099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.287817099999999627e+06	-2.289968099999999627e+06	-2.289921099999999627e+06	-2.290048099999999627e+06	-2.278412099999999627e+06	-2.287399099999999627e+06	-2.289120099999999627e+06	-2.288895099999999627e+06	-2.288606099999999627e+06	-2.199127099999999627e+06
-2.290003099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.289390099999999627e+06	-2.290068099999999627e+06	-2.290073099999999627e+06	-2.290067099999999627e+06	-2.290073099999999627e+06	-2.290071099999999627e+06	-2.290063099999999627e+06	-2.290073099999999627e+06	-2.289986099999999627e+06	-2.290073099999999627e+06	-2.290072099999999627e+06	-2.290061099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290060099999999627e+06	-2.285801099999999627e+06	-2.290073099999999627e+06	-2.290057099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290062099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290073099999999627e+06	-2.290068099999999627e+06	-2.289518099999999627e+06	-2.283588099999999627e+06
